date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20220103,CALL,15:52:00,15:59:00,4794.62,4795.94,4795,4800,9,1.4,0.4,882.0,1,0,50882.0,16.6,"vix1550=16.8,dist=0,TOUCH@15:59"
20220103,PUT,15:52:00,16:00:00,4794.62,4796.59,4790,4785,5,0.5,0.0,240.0,1,0,51122.0,16.6,"vix1550=16.8,dist=0"
20220112,PUT,15:52:00,15:55:00,4730.26,4728.94,4730,4725,9,1.35,1.7,-333.0,0,1,50789.0,17.62,"vix1550=17.7,dist=0,TOUCH@15:55"
20220112,CALL,15:52:00,16:00:00,4730.26,4726.43,4735,4740,8,0.7,0.0,544.0,1,0,51333.0,17.62,"vix1550=17.7,dist=0"
20220114,CALL,15:52:00,16:00:00,4659.13,4662.82,4665,4670,8,0.7,0.0,544.0,1,0,51877.0,19.19,"vix1550=19.2,dist=3"
20220114,PUT,15:52:00,16:00:00,4659.13,4662.82,4655,4650,8,0.9,0.0,704.0,1,0,52581.0,19.19,"vix1550=19.2,dist=3"
20220119,CALL,15:52:00,16:00:00,4545.42,4532.89,4555,4560,5,0.35,0.0,165.0,1,0,52746.0,23.85,"vix1550=23.5,dist=5"
20220328,CALL,15:52:00,15:57:00,4562.55,4571.42,4570,4575,5,0.3,1.35,-535.0,0,1,52211.0,19.63,"vix1550=20.0,dist=3,TOUCH@15:57"
20220328,PUT,15:52:00,16:00:00,4562.55,4575.49,4555,4550,5,0.35,0.0,165.0,1,0,52376.0,19.63,"vix1550=20.0,dist=3"
20220411,CALL,15:52:00,16:00:00,4413.85,4412.83,4420,4425,5,0.5,0.0,240.0,1,0,52616.0,24.37,"vix1550=24.0,dist=3"
20220411,PUT,15:52:00,16:00:00,4413.85,4412.83,4410,4405,8,0.95,0.0,744.0,1,0,53360.0,24.37,"vix1550=24.0,dist=3"
20220602,CALL,15:52:00,15:56:00,4168.17,4176.33,4175,4180,5,0.4,1.25,-435.0,0,1,52925.0,24.72,"vix1550=24.7,dist=5,TOUCH@15:56"
20220602,PUT,15:52:00,16:00:00,4168.17,4176.89,4160,4155,5,0.2,0.0,90.0,1,0,53015.0,24.72,"vix1550=24.7,dist=5"
20220607,CALL,15:52:00,16:00:00,4161.65,4160.54,4170,4175,3,0.1,0.0,24.0,1,0,53039.0,24.02,"vix1550=23.9,dist=5"
20220607,PUT,15:52:00,16:00:00,4161.65,4160.54,4155,4150,5,0.3,0.0,140.0,1,0,53179.0,24.02,"vix1550=23.9,dist=5"
20220708,CALL,15:52:00,16:00:00,3900.96,3899.37,3910,3915,3,0.1,0.0,24.0,1,0,53203.0,24.64,"vix1550=24.7,dist=5"
20220708,PUT,15:52:00,16:00:00,3900.96,3899.37,3895,3890,5,0.45,0.0,215.0,1,0,53418.0,24.64,"vix1550=24.7,dist=5"
20220715,CALL,15:52:00,15:55:00,3850.8,3858.38,3855,3860,7,0.55,1.65,-784.0,0,1,52634.0,24.23,"vix1550=24.5,dist=3,TOUCH@15:55"
20220715,PUT,15:52:00,16:00:00,3850.8,3862.89,3845,3840,5,0.35,0.0,165.0,1,0,52799.0,24.23,"vix1550=24.5,dist=3"
20220721,CALL,15:52:00,16:00:00,3993.07,3999.1,4000,4005,5,0.35,0.0,165.0,1,0,52964.0,23.11,"vix1550=23.1,dist=5"
20220721,PUT,15:52:00,16:00:00,3993.07,3999.1,3985,3980,3,0.1,0.0,24.0,1,0,52988.0,23.11,"vix1550=23.1,dist=5"
20220725,PUT,15:52:00,16:00:00,3962.17,3966.72,3955,3950,3,0.2,0.0,54.0,1,0,53042.0,23.36,"vix1550=23.5,dist=3"
20220726,CALL,15:52:00,16:00:00,3917.83,3920.85,3925,3930,5,0.4,0.0,190.0,1,0,53232.0,24.69,"vix1550=25.1,dist=3"
20220726,PUT,15:52:00,16:00:00,3917.83,3920.85,3910,3905,5,0.3,0.0,140.0,1,0,53372.0,24.69,"vix1550=25.1,dist=3"
20220728,CALL,15:52:00,16:00:00,4074.36,4072.17,4080,4085,3,0.15,0.0,39.0,1,0,53411.0,22.33,"vix1550=22.4,dist=5"
20220729,PUT,15:52:00,15:53:00,4138.89,4132.96,4135,4130,8,0.8,1.45,-536.0,0,1,52875.0,21.33,"vix1550=21.5,dist=3,TOUCH@15:53"
20220729,CALL,15:52:00,16:00:00,4138.89,4130.44,4145,4150,5,0.45,0.0,215.0,1,0,53090.0,21.33,"vix1550=21.5,dist=3"
20220801,PUT,15:52:00,16:00:00,4120.75,4118.62,4115,4110,5,0.3,0.0,140.0,1,0,53230.0,22.84,"vix1550=22.9,dist=5"
20220802,CALL,15:52:00,16:00:00,4096.68,4091.36,4105,4110,3,0.2,0.0,54.0,1,0,53284.0,23.93,"vix1550=23.7,dist=5"
20220803,CALL,15:52:00,16:00:00,4162.74,4155.12,4170,4175,5,0.25,0.0,115.0,1,0,53399.0,21.95,"vix1550=21.8,dist=3"
20220803,PUT,15:52:00,16:00:00,4162.74,4155.12,4155,4150,3,0.1,0.0,24.0,1,0,53423.0,21.95,"vix1550=21.8,dist=3"
20220804,CALL,15:52:00,16:00:00,4150.91,4152.02,4155,4160,5,0.35,0.0,165.0,1,0,53588.0,21.44,"vix1550=21.7,dist=1"
20220804,PUT,15:52:00,16:00:00,4150.91,4152.02,4145,4140,3,0.2,0.0,54.0,1,0,53642.0,21.44,"vix1550=21.7,dist=1"
20220805,CALL,15:52:00,16:00:00,4144.13,4145.07,4150,4155,3,0.1,0.0,24.0,1,0,53666.0,21.15,"vix1550=20.8,dist=3"
20220805,PUT,15:52:00,16:00:00,4144.13,4145.07,4140,4135,5,0.35,0.0,165.0,1,0,53831.0,21.15,"vix1550=20.8,dist=3"
20220808,CALL,15:52:00,16:00:00,4141.22,4140.05,4145,4150,5,0.4,0.0,190.0,1,0,54021.0,21.29,"vix1550=21.4,dist=3"
20220808,PUT,15:52:00,16:00:00,4141.22,4140.05,4135,4130,5,0.25,0.0,115.0,1,0,54136.0,21.29,"vix1550=21.4,dist=3"
20220809,PUT,15:52:00,15:57:00,4124.45,4118.65,4120,4115,5,0.25,1.7,-735.0,0,1,53401.0,21.77,"vix1550=21.8,dist=1,TOUCH@15:57"
20220809,CALL,15:52:00,16:00:00,4124.45,4122.65,4130,4135,3,0.15,0.0,39.0,1,0,53440.0,21.77,"vix1550=21.8,dist=1"
20220810,CALL,15:52:00,15:56:00,4207.69,4210.14,4210,4215,7,0.6,0.85,-189.0,0,1,53251.0,19.74,"vix1550=19.8,dist=1,TOUCH@15:56"
20220810,PUT,15:52:00,16:00:00,4207.69,4210.12,4205,4200,8,0.65,0.0,504.0,1,0,53755.0,19.74,"vix1550=19.8,dist=1"
20220811,CALL,15:52:00,16:00:00,4205.74,4207.34,4210,4215,3,0.15,0.0,39.0,1,0,53794.0,20.2,"vix1550=20.4,dist=3"
20220811,PUT,15:52:00,16:00:00,4205.74,4207.34,4200,4195,3,0.1,0.0,24.0,1,0,53818.0,20.2,"vix1550=20.4,dist=3"
20220812,CALL,15:52:00,16:00:00,4273.64,4279.95,4280,4285,3,0.15,0.0,39.0,1,0,53857.0,19.53,"vix1550=19.3,dist=3"
20220812,PUT,15:52:00,16:00:00,4273.64,4279.95,4270,4265,5,0.45,0.0,215.0,1,0,54072.0,19.53,"vix1550=19.3,dist=3"
20220815,CALL,15:52:00,16:00:00,4299.57,4297.14,4305,4310,5,0.25,0.0,115.0,1,0,54187.0,19.95,"vix1550=20.0,dist=3"
20220815,PUT,15:52:00,16:00:00,4299.57,4297.14,4295,4290,3,0.2,0.0,54.0,1,0,54241.0,19.95,"vix1550=20.0,dist=3"
20220818,CALL,15:52:00,16:00:00,4282.94,4284.15,4285,4290,7,0.55,0.0,371.0,1,0,54612.0,19.56,"vix1550=19.5,dist=1"
20220818,PUT,15:52:00,16:00:00,4282.94,4284.15,4280,4275,7,0.6,0.0,406.0,1,0,55018.0,19.56,"vix1550=19.5,dist=1"
20220823,CALL,15:52:00,16:00:00,4127.74,4128.71,4135,4140,3,0.15,0.0,39.0,1,0,55057.0,24.11,"vix1550=23.9,dist=3"
20220823,PUT,15:52:00,16:00:00,4127.74,4128.71,4120,4115,3,0.1,0.0,24.0,1,0,55081.0,24.11,"vix1550=23.9,dist=3"
20220824,CALL,15:52:00,16:00:00,4145.72,4140.99,4150,4155,3,0.15,0.0,39.0,1,0,55120.0,22.82,"vix1550=22.8,dist=3"
20220824,PUT,15:52:00,16:00:00,4145.72,4140.99,4140,4135,3,0.1,0.0,24.0,1,0,55144.0,22.82,"vix1550=22.8,dist=3"
20220826,CALL,15:52:00,16:00:00,4064.84,4057.74,4070,4075,5,0.4,0.0,190.0,1,0,55334.0,25.56,"vix1550=25.6,dist=5"
20220902,CALL,15:52:00,15:59:00,3915.44,3925.29,3925,3930,3,0.15,0.25,-36.0,0,1,55298.0,25.47,"vix1550=25.8,dist=5,TOUCH@15:59"
20220902,PUT,15:52:00,16:00:00,3915.44,3924.41,3910,3905,8,0.65,0.0,504.0,1,0,55802.0,25.47,"vix1550=25.8,dist=5"
20220907,CALL,15:52:00,16:00:00,3982.85,3979.99,3990,3995,5,0.35,0.0,165.0,1,0,55967.0,24.64,"vix1550=24.6,dist=5"
20220907,PUT,15:52:00,16:00:00,3982.85,3979.99,3975,3970,5,0.35,0.0,165.0,1,0,56132.0,24.64,"vix1550=24.6,dist=5"
20220908,CALL,15:52:00,15:54:00,3994.25,4002.19,4000,4005,7,0.55,1.35,-574.0,0,1,55558.0,23.61,"vix1550=23.9,dist=5,TOUCH@15:54"
20220908,PUT,15:52:00,16:00:00,3994.25,4006.09,3985,3980,3,0.2,0.0,54.0,1,0,55612.0,23.61,"vix1550=23.9,dist=5"
20220909,CALL,15:52:00,16:00:00,4068.32,4067.41,4075,4080,7,0.55,0.0,371.0,1,0,55983.0,22.79,"vix1550=22.9,dist=5"
20220909,PUT,15:52:00,16:00:00,4068.32,4067.41,4060,4055,5,0.25,0.0,115.0,1,0,56098.0,22.79,"vix1550=22.9,dist=5"
20220912,CALL,15:52:00,15:59:00,4105.57,4110.92,4110,4115,8,0.7,0.7,-16.0,0,1,56082.0,23.87,"vix1550=24.0,dist=3,TOUCH@15:59"
20220912,PUT,15:52:00,16:00:00,4105.57,4110.69,4100,4095,5,0.5,0.0,240.0,1,0,56322.0,23.87,"vix1550=24.0,dist=3"
20220919,CALL,15:52:00,15:59:00,3893.06,3900.24,3900,3905,5,0.35,1.15,-410.0,0,1,55912.0,25.76,"vix1550=25.9,dist=5,TOUCH@15:59"
20220919,PUT,15:52:00,16:00:00,3893.06,3900.0,3885,3880,5,0.35,0.0,165.0,1,0,56077.0,25.76,"vix1550=25.9,dist=5"
20221028,CALL,15:52:00,16:00:00,3902.06,3901.04,3910,3915,3,0.15,0.0,39.0,1,0,56116.0,25.75,"vix1550=25.9,dist=5"
20221028,PUT,15:52:00,16:00:00,3902.06,3901.04,3895,3890,3,0.2,0.0,54.0,1,0,56170.0,25.75,"vix1550=25.9,dist=5"
20221031,CALL,15:52:00,16:00:00,3872.73,3872.25,3880,3885,5,0.35,0.0,165.0,1,0,56335.0,25.88,"vix1550=26.0,dist=3"
20221031,PUT,15:52:00,16:00:00,3872.73,3872.25,3865,3860,5,0.25,0.0,115.0,1,0,56450.0,25.88,"vix1550=26.0,dist=3"
20221102,CALL,15:52:00,16:00:00,3766.2,3759.48,3775,3780,8,0.7,0.0,544.0,1,0,56994.0,25.86,"vix1550=25.9,dist=5"
20221103,PUT,15:52:00,15:57:00,3725.71,3718.95,3720,3715,5,0.3,1.65,-685.0,0,1,56309.0,25.3,"vix1550=25.2,dist=5,TOUCH@15:57"
20221107,CALL,15:52:00,16:00:00,3807.68,3807.13,3815,3820,3,0.15,0.0,39.0,1,0,56348.0,24.35,"vix1550=24.5,dist=5"
20221107,PUT,15:52:00,16:00:00,3807.68,3807.13,3800,3795,3,0.15,0.0,39.0,1,0,56387.0,24.35,"vix1550=24.5,dist=5"
20221111,CALL,15:52:00,16:00:00,3997.15,3993.05,4005,4010,5,0.3,0.0,140.0,1,0,56527.0,22.52,"vix1550=22.4,dist=5"
20221111,PUT,15:52:00,16:00:00,3997.15,3993.05,3990,3985,5,0.3,0.0,140.0,1,0,56667.0,22.52,"vix1550=22.4,dist=5"
20221115,CALL,15:52:00,15:59:00,3984.83,3991.83,3990,3995,8,0.8,0.7,64.0,1,0,56731.0,24.54,"vix1550=24.3,dist=5,TOUCH@15:59"
20221115,PUT,15:52:00,16:00:00,3984.83,3991.91,3975,3970,5,0.4,0.0,190.0,1,0,56921.0,24.54,"vix1550=24.3,dist=5"
20221121,PUT,15:52:00,16:00:00,3952.22,3949.99,3945,3940,3,0.15,0.0,39.0,1,0,56960.0,22.36,"vix1550=22.4,dist=3"
20221123,CALL,15:52:00,16:00:00,4026.47,4027.46,4030,4035,5,0.5,0.0,240.0,1,0,57200.0,20.35,"vix1550=20.5,dist=1"
20221123,PUT,15:52:00,16:00:00,4026.47,4027.46,4025,4020,8,0.75,0.0,584.0,1,0,57784.0,20.35,"vix1550=20.5,dist=1"
20221128,PUT,15:52:00,16:00:00,3960.88,3964.02,3955,3950,3,0.1,0.0,24.0,1,0,57808.0,22.21,"vix1550=22.2,dist=5"
20221201,PUT,15:52:00,15:55:00,4083.47,4077.17,4080,4075,5,0.4,1.2,-410.0,0,1,57398.0,19.84,"vix1550=19.8,dist=3,TOUCH@15:55"
